cohort,column,language,metric,value
2017-09,payload.pull_request.comments,Jupyter Notebook,count,4310.0
2017-09,payload.pull_request.comments,KiCad,count,16.0
2017-09,payload.pull_request.comments,Kotlin,count,2837.0
2017-09,payload.pull_request.comments,LLVM,count,32.0
2017-09,payload.pull_request.comments,LOLCODE,count,5.0
2017-09,payload.pull_request.comments,LSL,count,17.0
2017-09,payload.pull_request.comments,LabVIEW,count,92.0
2017-09,payload.pull_request.comments,Lasso,count,
2017-09,payload.pull_request.comments,Lean,count,9.0
2017-09,payload.pull_request.comments,Lex,count,7.0
2017-09,payload.pull_request.comments,LilyPond,count,1.0
2017-09,payload.pull_request.comments,Limbo,count,2.0
2017-09,payload.pull_request.comments,Liquid,count,208.0
2017-09,payload.pull_request.comments,LiveScript,count,54.0
2017-09,payload.pull_request.comments,Logos,count,118.0
2017-09,payload.pull_request.comments,Logtalk,count,6.0
2017-09,payload.pull_request.comments,LookML,count,34.0
2017-09,payload.pull_request.comments,LoomScript,count,3.0
2017-09,payload.pull_request.comments,Lua,count,3045.0
2017-09,payload.pull_request.comments,M,count,18.0
2017-09,payload.pull_request.comments,M4,count,44.0
2017-09,payload.pull_request.comments,MAXScript,count,95.0
2017-09,payload.pull_request.comments,MQL4,count,2.0
2017-09,payload.pull_request.comments,MQL5,count,6.0
2017-09,payload.pull_request.comments,Makefile,count,2275.0
2017-09,payload.pull_request.comments,Mako,count,8.0
2017-09,payload.pull_request.comments,Mask,count,5.0
2017-09,payload.pull_request.comments,Mathematica,count,109.0
2017-09,payload.pull_request.comments,Matlab,count,898.0
2017-09,payload.pull_request.comments,Max,count,15.0
2017-09,payload.pull_request.comments,Mercury,count,2.0
2017-09,payload.pull_request.comments,Meson,count,1.0
2017-09,payload.pull_request.comments,Metal,count,
2017-09,payload.pull_request.comments,Modelica,count,185.0
2017-09,payload.pull_request.comments,Modula-2,count,
2017-09,payload.pull_request.comments,Monkey,count,
2017-09,payload.pull_request.comments,MoonScript,count,4.0
2017-09,payload.pull_request.comments,NCL,count,16.0
2017-09,payload.pull_request.comments,NSIS,count,78.0
2017-09,payload.pull_request.comments,Nemerle,count,
2017-09,payload.pull_request.comments,NetLogo,count,5.0
2017-09,payload.pull_request.comments,NewLisp,count,3.0
2017-09,payload.pull_request.comments,Nginx,count,153.0
2017-09,payload.pull_request.comments,Nim,count,180.0
2017-09,payload.pull_request.comments,Nimrod,count,1.0
2017-09,payload.pull_request.comments,Nix,count,1032.0
2017-09,payload.pull_request.comments,OCaml,count,993.0
2017-09,payload.pull_request.comments,Objective-C,count,4586.0
2017-09,payload.pull_request.comments,Objective-C++,count,42.0
2017-09,payload.pull_request.comments,Objective-J,count,38.0
2017-09,payload.pull_request.comments,OpenEdge ABL,count,41.0
2017-09,payload.pull_request.comments,OpenSCAD,count,22.0
2017-09,payload.pull_request.comments,Ox,count,
2017-09,payload.pull_request.comments,Oz,count,
2017-09,payload.pull_request.comments,P4,count,49.0
2017-09,payload.pull_request.comments,PAWN,count,9.0
2017-09,payload.pull_request.comments,PHP,count,47564.0
2017-09,payload.pull_request.comments,PLSQL,count,245.0
2017-09,payload.pull_request.comments,PLpgSQL,count,759.0
2017-09,payload.pull_request.comments,POV-Ray SDL,count,16.0
2017-09,payload.pull_request.comments,Pan,count,5.0
2017-09,payload.pull_request.comments,Papyrus,count,2.0
2017-09,payload.pull_request.comments,Parrot,count,
2017-09,payload.pull_request.comments,Pascal,count,174.0
2017-09,payload.pull_request.comments,Pep8,count,2.0
2017-09,payload.pull_request.comments,Perl,count,2347.0
2017-09,payload.pull_request.comments,Perl 6,count,219.0
2017-09,payload.pull_request.comments,Perl6,count,23.0
2017-09,payload.pull_request.comments,PicoLisp,count,
2017-09,payload.pull_request.comments,PigLatin,count,
2017-09,payload.pull_request.comments,Pony,count,102.0
2017-09,payload.pull_request.comments,PostScript,count,173.0
2017-09,payload.pull_request.comments,PowerBuilder,count,6.0
2017-09,payload.pull_request.comments,PowerShell,count,6237.0
2017-09,payload.pull_request.comments,Processing,count,149.0
2017-09,payload.pull_request.comments,Prolog,count,52.0
2017-09,payload.pull_request.comments,Propeller Spin,count,10.0
2017-09,payload.pull_request.comments,Protocol Buffer,count,215.0
2017-09,payload.pull_request.comments,Puppet,count,818.0
2017-09,payload.pull_request.comments,Pure Data,count,21.0
2017-09,payload.pull_request.comments,PureBasic,count,9.0
2017-09,payload.pull_request.comments,PureScript,count,183.0
2017-09,payload.pull_request.comments,Python,count,91937.0
2017-09,payload.pull_request.comments,QML,count,219.0
2017-09,payload.pull_request.comments,QMake,count,7.0
2017-09,payload.pull_request.comments,R,count,3048.0
2017-09,payload.pull_request.comments,RAML,count,56.0
2017-09,payload.pull_request.comments,REALbasic,count,
2017-09,payload.pull_request.comments,REXX,count,
2017-09,payload.pull_request.comments,Racket,count,173.0
2017-09,payload.pull_request.comments,Ragel,count,12.0
2017-09,payload.pull_request.comments,Ragel in Ruby Host,count,1.0
2017-09,payload.pull_request.comments,Rascal,count,7.0
2017-09,payload.pull_request.comments,Rebol,count,18.0
2017-09,payload.pull_request.comments,Red,count,33.0
2017-09,payload.pull_request.comments,Ren'Py,count,20.0
2017-09,payload.pull_request.comments,RenderScript,count,1.0
2017-09,payload.pull_request.comments,Ring,count,30.0
2017-09,payload.pull_request.comments,RobotFramework,count,84.0
2017-09,payload.pull_request.comments,Roff,count,275.0
2017-09,payload.pull_request.comments,Ruby,count,51770.0
2017-09,payload.pull_request.comments,Rust,count,5277.0
2017-09,payload.pull_request.comments,SAS,count,17.0
2017-09,payload.pull_request.comments,SMT,count,68.0
2017-09,payload.pull_request.comments,SQF,count,215.0
2017-09,payload.pull_request.comments,SQLPL,count,132.0
2017-09,payload.pull_request.comments,SRecode Template,count,11.0
2017-09,payload.pull_request.comments,SaltStack,count,239.0
2017-09,payload.pull_request.comments,Scala,count,8331.0
2017-09,payload.pull_request.comments,Scheme,count,114.0
2017-09,payload.pull_request.comments,Scilab,count,28.0
2017-09,payload.pull_request.comments,Self,count,1.0
2017-09,payload.pull_request.comments,ShaderLab,count,23.0
2017-09,payload.pull_request.comments,Shell,count,18144.0
2017-09,payload.pull_request.comments,Shen,count,
2017-09,payload.pull_request.comments,Slash,count,7.0
2017-09,payload.pull_request.comments,Smali,count,10.0
2017-09,payload.pull_request.comments,Smalltalk,count,180.0
2017-09,payload.pull_request.comments,Smarty,count,879.0
2017-09,payload.pull_request.comments,SourcePawn,count,84.0
2017-09,payload.pull_request.comments,Squirrel,count,14.0
2017-09,payload.pull_request.comments,Stan,count,15.0
2017-09,payload.pull_request.comments,Standard ML,count,156.0
2017-09,payload.pull_request.comments,Stata,count,29.0
2017-09,payload.pull_request.comments,SuperCollider,count,18.0
2017-09,payload.pull_request.comments,Swift,count,7437.0
2017-09,payload.pull_request.comments,SystemVerilog,count,27.0
2017-09,payload.pull_request.comments,TI Program,count,
2017-09,payload.pull_request.comments,TLA,count,
2017-09,payload.pull_request.comments,TXL,count,
2017-09,payload.pull_request.comments,Tcl,count,199.0
2017-09,payload.pull_request.comments,TeX,count,1748.0
2017-09,payload.pull_request.comments,Terra,count,8.0
2017-09,payload.pull_request.comments,Thrift,count,26.0
2017-09,payload.pull_request.comments,Turing,count,2.0
2017-09,payload.pull_request.comments,TypeScript,count,25271.0
2017-09,payload.pull_request.comments,Uno,count,5.0
2017-09,payload.pull_request.comments,UnrealScript,count,29.0
2017-09,payload.pull_request.comments,UrWeb,count,
2017-09,payload.pull_request.comments,VCL,count,
2017-09,payload.pull_request.comments,VHDL,count,75.0
2017-09,payload.pull_request.comments,Vala,count,269.0
2017-09,payload.pull_request.comments,Verilog,count,79.0
2017-09,payload.pull_request.comments,Vim script,count,914.0
2017-09,payload.pull_request.comments,VimL,count,57.0
2017-09,payload.pull_request.comments,Visual Basic,count,606.0
2017-09,payload.pull_request.comments,Volt,count,2.0
2017-09,payload.pull_request.comments,Vue,count,2319.0
2017-09,payload.pull_request.comments,Web Ontology Language,count,208.0
2017-09,payload.pull_request.comments,WebAssembly,count,153.0
2017-09,payload.pull_request.comments,WebIDL,count,1.0
2017-09,payload.pull_request.comments,X10,count,1.0
2017-09,payload.pull_request.comments,XC,count,56.0
2017-09,payload.pull_request.comments,XML,count,
2017-09,payload.pull_request.comments,XProc,count,2.0
2017-09,payload.pull_request.comments,XQuery,count,43.0
2017-09,payload.pull_request.comments,XS,count,
2017-09,payload.pull_request.comments,XSLT,count,947.0
2017-09,payload.pull_request.comments,Xojo,count,4.0
2017-09,payload.pull_request.comments,Xtend,count,59.0
2017-09,payload.pull_request.comments,Yacc,count,59.0
2017-09,payload.pull_request.comments,Zephir,count,3.0
2017-09,payload.pull_request.comments,eC,count,
2017-09,payload.pull_request.comments,nesC,count,31.0
2017-09,payload.pull_request.comments,ooc,count,7.0
2017-09,payload.pull_request.comments,wdl,count,
2017-09,payload.pull_request.comments,xBase,count,1.0
2017-10,payload.pull_request.comments,1C Enterprise,count,64.0
2017-10,payload.pull_request.comments,ABAP,count,77.0
2017-10,payload.pull_request.comments,AGS Script,count,16.0
2017-10,payload.pull_request.comments,AMPL,count,22.0
2017-10,payload.pull_request.comments,ANTLR,count,23.0
2017-10,payload.pull_request.comments,API Blueprint,count,96.0
2017-10,payload.pull_request.comments,APL,count,25.0
2017-10,payload.pull_request.comments,ASP,count,243.0
2017-10,payload.pull_request.comments,ATS,count,1.0
2017-10,payload.pull_request.comments,ActionScript,count,109.0
2017-10,payload.pull_request.comments,Ada,count,46.0
2017-10,payload.pull_request.comments,Agda,count,6.0
2017-10,payload.pull_request.comments,Alloy,count,
2017-10,payload.pull_request.comments,AngelScript,count,36.0
2017-10,payload.pull_request.comments,ApacheConf,count,160.0
2017-10,payload.pull_request.comments,Apex,count,194.0
2017-10,payload.pull_request.comments,AppleScript,count,25.0
2017-10,payload.pull_request.comments,Arc,count,3.0
2017-10,payload.pull_request.comments,Arduino,count,926.0
2017-10,payload.pull_request.comments,AspectJ,count,7.0
2017-10,payload.pull_request.comments,Assembly,count,565.0
2017-10,payload.pull_request.comments,Augeas,count,4.0
2017-10,payload.pull_request.comments,AutoHotkey,count,50.0
2017-10,payload.pull_request.comments,AutoIt,count,9.0
2017-10,payload.pull_request.comments,Awk,count,9.0
2017-10,payload.pull_request.comments,Ballerina,count,3.0
2017-10,payload.pull_request.comments,Batchfile,count,680.0
2017-10,payload.pull_request.comments,Bison,count,
2017-10,payload.pull_request.comments,BitBake,count,212.0
2017-10,payload.pull_request.comments,BlitzBasic,count,1.0
2017-10,payload.pull_request.comments,BlitzMax,count,
2017-10,payload.pull_request.comments,Bluespec,count,
2017-10,payload.pull_request.comments,Brainfuck,count,45.0
2017-10,payload.pull_request.comments,Brightscript,count,15.0
2017-10,payload.pull_request.comments,Bro,count,6.0
2017-10,payload.pull_request.comments,C,count,24284.0
2017-10,payload.pull_request.comments,C#,count,34032.0
2017-10,payload.pull_request.comments,C++,count,45800.0
2017-10,payload.pull_request.comments,CLIPS,count,4.0
2017-10,payload.pull_request.comments,CMake,count,1117.0
2017-10,payload.pull_request.comments,COBOL,count,55.0
2017-10,payload.pull_request.comments,CSS,count,33211.0
2017-10,payload.pull_request.comments,CWeb,count,1.0
2017-10,payload.pull_request.comments,CartoCSS,count,29.0
2017-10,payload.pull_request.comments,Ceylon,count,6.0
2017-10,payload.pull_request.comments,Chapel,count,135.0
2017-10,payload.pull_request.comments,ChucK,count,
2017-10,payload.pull_request.comments,Cirru,count,
2017-10,payload.pull_request.comments,Clean,count,2.0
2017-10,payload.pull_request.comments,Clojure,count,1948.0
2017-10,payload.pull_request.comments,CoffeeScript,count,2153.0
2017-10,payload.pull_request.comments,ColdFusion,count,324.0
2017-10,payload.pull_request.comments,Common Lisp,count,225.0
2017-10,payload.pull_request.comments,Component Pascal,count,13.0
2017-10,payload.pull_request.comments,Cool,count,1.0
2017-10,payload.pull_request.comments,Coq,count,108.0
2017-10,payload.pull_request.comments,Crystal,count,378.0
2017-10,payload.pull_request.comments,Csound,count,
2017-10,payload.pull_request.comments,Csound Document,count,1.0
2017-10,payload.pull_request.comments,Cucumber,count,
2017-10,payload.pull_request.comments,Cuda,count,72.0
2017-10,payload.pull_request.comments,D,count,565.0
2017-10,payload.pull_request.comments,DIGITAL Command Language,count,66.0
2017-10,payload.pull_request.comments,DM,count,4024.0
2017-10,payload.pull_request.comments,DOT,count,
2017-10,payload.pull_request.comments,DTrace,count,4.0
2017-10,payload.pull_request.comments,Dart,count,1013.0
2017-10,payload.pull_request.comments,DataWeave,count,
2017-10,payload.pull_request.comments,Delphi,count,
2017-10,payload.pull_request.comments,Diff,count,1.0
2017-10,payload.pull_request.comments,Dylan,count,
2017-10,payload.pull_request.comments,E,count,8.0
2017-10,payload.pull_request.comments,ECL,count,1.0
2017-10,payload.pull_request.comments,EQ,count,1.0
2017-10,payload.pull_request.comments,Eagle,count,105.0
2017-10,payload.pull_request.comments,Eiffel,count,30.0
2017-10,payload.pull_request.comments,Elixir,count,3053.0
2017-10,payload.pull_request.comments,Elm,count,439.0
2017-10,payload.pull_request.comments,Emacs Lisp,count,931.0
2017-10,payload.pull_request.comments,EmberScript,count,41.0
2017-10,payload.pull_request.comments,Erlang,count,853.0
2017-10,payload.pull_request.comments,F#,count,685.0
2017-10,payload.pull_request.comments,FLUX,count,
2017-10,payload.pull_request.comments,FORTRAN,count,33.0
2017-10,payload.pull_request.comments,Factor,count,6.0
2017-10,payload.pull_request.comments,Forth,count,19.0
2017-10,payload.pull_request.comments,Fortran,count,660.0
2017-10,payload.pull_request.comments,FreeMarker,count,194.0
2017-10,payload.pull_request.comments,GAMS,count,20.0
2017-10,payload.pull_request.comments,GAP,count,114.0
2017-10,payload.pull_request.comments,GCC Machine Description,count,45.0
2017-10,payload.pull_request.comments,GDB,count,
2017-10,payload.pull_request.comments,GDScript,count,86.0
2017-10,payload.pull_request.comments,GLSL,count,70.0
2017-10,payload.pull_request.comments,Game Maker Language,count,38.0
2017-10,payload.pull_request.comments,Genshi,count,
2017-10,payload.pull_request.comments,Gherkin,count,286.0
2017-10,payload.pull_request.comments,Glyph,count,
2017-10,payload.pull_request.comments,Gnuplot,count,51.0
2017-10,payload.pull_request.comments,Go,count,31475.0
2017-10,payload.pull_request.comments,Gosu,count,43.0
2017-10,payload.pull_request.comments,Grammatical Framework,count,3.0
2017-10,payload.pull_request.comments,Groff,count,6.0
2017-10,payload.pull_request.comments,Groovy,count,2542.0
2017-10,payload.pull_request.comments,HCL,count,1271.0
2017-10,payload.pull_request.comments,HLSL,count,41.0
2017-10,payload.pull_request.comments,HTML,count,75314.0
2017-10,payload.pull_request.comments,Hack,count,34.0
2017-10,payload.pull_request.comments,Handlebars,count,
2017-10,payload.pull_request.comments,Harbour,count,16.0
2017-10,payload.pull_request.comments,Haskell,count,2168.0
2017-10,payload.pull_request.comments,Haxe,count,308.0
2017-10,payload.pull_request.comments,Hy,count,
